"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"gitops","gitops-240","5","action","Helm","O-A6","check a lifecycle-heavy upgrade against its destination","https://confighub.github.io/helm-expt/site/confighub.html","fail","5","116","no","0","yes","1","6","no","no","leave","https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html","Run it with Flux, Argo CD, or kubectl · Config Workshop","ther OCI consumer. A chart with hooks, admission webhooks, or its own CRDs needs more than a render. Its chart page says which lifecycle steps apply. Public catalog package refs are published in Google Artifact Registry with","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html -> https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html#change-oci -> https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html#reconcile -> https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html#verify -> https://confighub.github.io/helm-expt/site/deploy-with-flux-or-argo.html#kubectl"
"platform","platform-001","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/index.html","success","0","17","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","pinned to its digest $ cub variant upload --component redis --variant base redis.yaml $ cub release publish redis-app # your Argo CD or Flux pulls that digest; receipts on the deployment page Where these commands come from.","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-002","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/ai.html","success","0","19","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","version and digest did you ask about, and which areas have evidence? base-variant-records.json Where did the configuration come from, which exact objects were produced, and what lifecycle, ownership, OCI, and delivery recor","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-003","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Add the result fr","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-004","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/promote.html","success","0","21","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","y after the preview, destination checks, and approval pass. Component Base Space Unit layout minimal per-resource per-file Recorded namespace (optional) Downstream Spaces If a downstream Space does not exist, the preview sho","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-005","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","22","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","ets Monitoring and logs Networking and ingress Storage and backup Databases and messaging Delivery and automation Cluster operations Web and compute First configuration All Recommended first path Rendering checked; read page","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-006","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/try.html","success","0","18","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop",":a216ce212424e05b341ef5000f1798e6014b72b8bc3dce9f315285871037af2a \ --base reuse-existing-secret \ --work-dir ./redis \ --namespace redis \ --non-interactive \ --output-oci ./redis-25.oci The chart renders 13 objects. cub in","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-007","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/testing.html","success","0","20","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","ng point or the shortest current path to one. I need Start here A database or cache Try the Redis configuration. Render it locally, read the 14 objects, and check the recorded Helm match and install requirements. Cluster mon","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-008","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","19","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","lready run. cub installer Account upload Bring it into ConfigHub as a base. Public config chains into your private org here. cub variant upload Account release Publish an approved, immutable release with history, so the clus","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-009","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/docs.html","success","0","18","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","d by the claim. The selected revision must be deployed. Every Catalog base records these answers separately. Missing prerequisites are blocked or not run, not failed conformance. Open the cross-format cases . SOURCE F1 · sou","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-010","5","comprehension","Helm","P-C1","understand when to change a base or a derived variant","https://confighub.github.io/helm-expt/site/confighub.html","success","0","21","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","is is also where public configuration chains into your private org: a base you upload keeps sending you fixes while protection keeps the values you chose. ConfigHub shows exact diffs, promotes reviewed changes from developme","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-011","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/index.html","success","1","37","no","3","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","t going? Current configuration For example: the rendered objects that development or production uses now. Proposed configuration For example: the rendered objects from the new chart version or settings you want to move next. Explai","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-012","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/ai.html","success","0","17","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","pull of the immutable public OCI, and a ConfigHub base with a linked development variant. It does not claim a Kubernetes apply, health check, upgrade, rollback, or GitOps delivery. Open the Timoni Redis record · Read the ConfigHub","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-013","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","YAML Other common jobs Render and inspect without applying · Compare development and production · Handle hooks and CRD ordering · Read delivery limits What this page can answer Question What happens here What do I have? The page i","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-014","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/promote.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","t going? Current configuration For example: the rendered objects that development or production uses now. Proposed configuration For example: the rendered objects from the new chart version or settings you want to move next. Explai","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-015","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","free build and anonymous OCI pull passed. A ConfigHub base and linked development variant exist. Kubernetes apply, health, upgrade, rollback, and GitOps have not run. Read the Timoni Redis entry · Read the ConfigHub base guide · Re","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-016","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/try.html","success","0","17","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Catalog Cat","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-017","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","Read the review . Can I promote the reviewed change? Move NGINX from development to staging Compare three and four replicas, promote the exact revision in ConfigHub, publish OCI, and record four ready replicas through Argo CD. Che","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-018","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","ndle. cub release publish Account promote Move a reviewed change from development to production. cub variant promote Paid govern Run a stack under governance: approvals, releases, rollback, drift, a fleet view. the commercial produ","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-019","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","tion How do I make environment variants? Create, compare, and promote development and production variants. How do I test a change before promotion? Compare the exact current result with the candidate for the next stage. The review","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-020","5","comprehension","Helm","P-C2","understand environment promotion","https://confighub.github.io/helm-expt/site/confighub.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","ou chose. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Upload a reviewed result into ConfigHub Open the tutorial New to cub ? Install","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-021","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/index.html","success","0","17","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","lish are ConfigHub itself. cub config , cub app , cub stack , and cub fleet are proposed verbs running today as a plugin prototype, with a receipt behind every run shown here. Underneath, the released cub installer does the p","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-022","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/ai.html","success","1","215","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/stack.html","Stacks and fleets · Config Workshop","Stacks and fleets · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalo","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/stack.html"
"platform","platform-023","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-024","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/promote.html","success","0","25","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-025","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-026","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/try.html","success","1","41","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-027","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/testing.html","success","0","23","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-028","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-029","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/docs.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-030","5","comprehension","Helm","P-C3","understand fleet rollout","https://confighub.github.io/helm-expt/site/confighub.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","elm ignore my values? Worked examples Platforms and stacks Stacks and fleets Build a platform Inference platforms Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Doe","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-031","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/index.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","lt you can keep. It runs on your laptop, and you can start without an account. Keep what you approve as files or OCI , or upload it to ConfigHub when your team needs a shared record. I use Helm I run Flux or Argo CD I want a pl","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-032","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/ai.html","success","1","40","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html","Does the cluster match what we approved? · Config Workshop","coverage before treating a clean result as a match. Needs a ConfigHub account and a Kubernetes cluster for a standing comparison. See one example Our live gap test changed replicas and a container environment variable. The curr","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html"
"platform","platform-033","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/ask.html","success","2","146","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html","Does the cluster match what we approved? · Config Workshop","coverage before treating a clean result as a match. Needs a ConfigHub account and a Kubernetes cluster for a standing comparison. See one example Our live gap test changed replicas and a container environment variable. The curr","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/d/data/apply-policy-functional-proof/summary.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html"
"platform","platform-034","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/promote.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","and previews the move. Promoting the reviewed change for real is the account step, run with cub variant promote . The same process applies to a platform component, a developer tool, or an application. Each can move independent","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-035","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","25","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","ceipt The plugin: github.com/confighub/cub-workshop , one install, no account. Each entry separates four answers: what the source contains, what it produces, whether a named destination can accept it, and what happened after de","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-036","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/try.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","g at. Everything happens on your machine, so you can run this with no account and no cluster. Limits. This renders and inspects. Nothing is applied. Keep this reviewed result in ConfigHub once you want to change it with your te","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-037","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/testing.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","ipe, or inspect the exact CPU-starter Applications and OCI without an account, cluster, or GPU. Then continue to the NIM and EKS examples below. An internal developer platform Build a small platform with Catalog components, Kub","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-038","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","e ladder whatever it started as. The first rungs are free and need no account. The next need a ConfigHub account. The last is the commercial product. Each step is a real command or surface. Rung Verb What it does Command or sur","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-039","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/docs.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","age? Try Redis for a short local exercise with no server, cluster, or account. Can I try one AICR configuration without a GPU? Pull and verify the seven-Application CPU starter, then write it as a local OCI without ConfigHub or","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-040","5","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/confighub.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","figuration into ConfigHub, then release and promote Needs a ConfigHub account Uploading a reviewed configuration into ConfigHub is the step that needs an account. From there you release it so a cluster pulls it, and promote it","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-041","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/index.html","success","0","18","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","the reviewed YAML, then publish a release pinned to its digest $ cub variant upload --component redis --variant base redis.yaml $ cub release publish redis-app # your Argo CD or Flux pulls that digest; receipts on the deployme","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-042","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/ai.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-043","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-044","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/promote.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-045","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-046","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/try.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-047","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-048","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-049","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/docs.html","success","0","18","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-050","5","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/confighub.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","s on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Wo","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-051","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","nd keep the files or OCI. With ConfigHub: retain the accepted result, promote it, and compare it with live systems. 1. I need a configuration 112 components Choose the job you need done. Start from a tested configuration, an ex","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-052","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/ai.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-053","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-054","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/promote.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","Promote my config · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigH","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-055","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-056","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/try.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-057","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-058","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/how-it-works.html"
