"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"platform","platform-029","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/guides.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","ck rather than a description of what would happen. The first needs no account, no server, and no cluster. The later two use ConfigHub and a cluster where the flow being shown requires them, and each says so before it asks. If y","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-030","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","CLI first. You can pull and render public catalog packages without an account. Commands that save or change ConfigHub data require you to sign in. 1. Check a chart and values Choose one question. We build a prompt for your AI a","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-031","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","Chart not listed here? Any public chart still renders locally with no account: helm template rel <chart> -f your-values.yaml --include-crds . Check one question about the result , then choose whether to report a public finding","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-032","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/try.html","success","1","36","no","3","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","ted operational jobs. In a hurry with your own chart? One command, no account: helm template rel <chart> -f your-values.yaml --include-crds . Then check the chart's catalog page for the hazards a render alone cannot show. 1. St","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-033","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","ted operational jobs. In a hurry with your own chart? One command, no account: helm template rel <chart> -f your-values.yaml --include-crds . Then check the chart's catalog page for the hazards a render alone cannot show. 1. St","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-034","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","layout to a registry needs only registry credentials, not a ConfigHub account. First, put the rendered bundle somewhere a controller can pull: flux push artifact oci://REGISTRY/redis-rendered:v1 --path ./redis/out/manifests --s","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-035","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","age? Try Redis for a short local exercise with no server, cluster, or account. Can I try one AICR configuration without a GPU? Pull and verify the seven-Application CPU starter, then write it as a local OCI without ConfigHub or","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-036","comprehension","Helm","P-C4","understand account and cluster boundaries","https://confighub.github.io/helm-expt/site/confighub.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","igHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration you approved. ConfigHub keeps it with its source, checks, and later changes. Use the Catalog or Check my conf","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-037","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/index.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration",", and every catalog pull, with no account. Needs a ConfigHub account: variants, approvals, and rollout history. Needs an account and a cluster: the standing fleet record. 1. Find a tested configuration 112 components Choose an","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-038","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/guides.html","success","1","35","no","0","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","u omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are omitted unless you add --include-hooks . A chart that requires live lookup results or target-specific capabili","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-039","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ord If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Assistant's WORKSHOP FIN","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-040","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","r separately managed CRDs. We call each starting configuration a base variant. Its page records the Helm values, rendered YAML, required setup, and evidence for that choice. Useful choices differ by chart. Redis, Argo CD, and k","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-041","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/try.html","success","2","80","no","1","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","u omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are omitted unless you add --include-hooks . A chart that requires live lookup results or target-specific capabili","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-042","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/testing.html","success","0","43","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","u omit --namespace , cub uses confighubplaceholder until a deployment variant supplies the real namespace. Hooks are omitted unless you add --include-hooks . A chart that requires live lookup results or target-specific capabili","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-043","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","49","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","the files or OCI as a base: the reviewed starting configuration. Make variants when an environment, region, or customer needs a different field. During an upgrade, non-conflicting recorded changes remain. Review a conflict when","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-044","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/docs.html","success","1","62","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html","After Upload: Create A Variant And Promote Changes · Config Workshop","After Upload: Create A Variant And Promote Changes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Dep","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html"
"platform","platform-045","navigation","Helm","P-N1","find the variants guide","https://confighub.github.io/helm-expt/site/confighub.html","success","0","42","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","rkshop-review.json . Its handoff commands upload the objects with cub variant upload and attach both file hashes. The commands also create a Provider None review Unit in the same Space. Provider None keeps the review beside the","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-046","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/index.html","success","1","59","no","2","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration y","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-047","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/guides.html","success","0","42","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Learn this by doing it Three guides, shortest first. Each one runs real commands against real packages, so you fi","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-048","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/ask.html","success","0","43","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Check your configuration &ldquo;Here is the chart and values my AI produced. Compare them with the chart defaults","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-049","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","27","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Find a Tested Configuration Runs on your laptop Choose a tested starting configuration for a Helm component or an","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-050","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/try.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Try a simple example: Redis Runs on your laptop Render one reviewed Redis configuration and inspect the 14 Kubern","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-051","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Choose a worked example Runs on your laptop Choose the kind of configuration you have, then follow one worked exa","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-052","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","1","35","no","2","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#managed","Worked Examples · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Choose a worked example Runs on your laptop Choose the kind of configuration you have, then follow one worked exa","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/testing.html#managed"
"platform","platform-053","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/docs.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Find instructions for the step you are doing Choose the question closest to your current work. Each link opens th","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-054","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/confighub.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","XPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Docs ConfigHub Keep This Reviewed Configuration in ConfigHub Needs a ConfigHub account Save the exact Kubernetes configuration y","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-055","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/index.html","success","1","37","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-056","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/guides.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","ork through an example like yours Start from your own Helm values, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, in","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-057","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/ask.html","success","1","45","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#platforms","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/testing.html#platforms"
"platform","platform-058","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","25","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","AI infrastructure section starts with a CPU model and continues into AICR, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check y","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-059","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/try.html","success","1","37","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-060","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/testing.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-061","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ve inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigH","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-062","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","ed. Use these guides for commands and detailed instructions for Helm, AICR, OCI, YAML, and ConfigHub. Start with a configuration Can I try one simple package? Try Redis for a short local exercise with no server, cluster, or","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-063","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/confighub.html","success","1","38","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#platforms","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#platforms"
"platform","platform-064","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration",".dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --namespace redis --work-dir ./redis \ --non-interactive --output-oci ./redis-rendered.oci Rendered 14 manifest(s) to ./redis/out/manifests","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-065","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/guides.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","t from your own Helm values, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, including promotions, fleet rollouts, and po","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-066","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","CI, Git, or live Kubernetes output. Everything stays on your machine. Existing configuration No comparison; check the candidate by itself Another chart version Installed Helm release Local YAML files OCI package Git path or revi","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-067","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","31","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","lookup, generated facts, tpl templates, Kubernetes API capabilities; Existing secret (chart ships no Secret toggle) default: safe-to-flatten 11.4.29 : legacy , default 2 packaged configurations bitnami/contour Networking and in","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-068","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/try.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop",".dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --namespace redis \ --non-interactive \ --output-oci ./redis-25.oci The chart renders 13 objects. cub installer adds on","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-069","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop",".dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interactive \ --namespace redis Base: reuse-existing-secret; components: [] Namespace: redis Rendered 14 manifest","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-070","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","this work before deployment. It may include a tested step, require an existing resource, offer another configuration, or block the path. Read the configuration processing model · Decide whether to flatten · How chart hooks are h","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-071","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","charts and values stay on your machine. How do I add ConfigHub to an existing Kubara platform? Keep Kubara's component selection, generated topology, Git hand-off, and Argo reconciliation while following one six-step adoption t","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-072","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/confighub.html","success","2","136","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","t from your own Helm values, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, including promotions, fleet rollouts, and po","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-073","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/index.html","success","1","40","no","2","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","50b952d1a168a5cad614ef47f652cf44b11806a93bf6cc7a79c6e9c683 . Save the base in ConfigHub. ConfigHub reads back the same 5 objects with the same object-set hash, and records the same OCI digest as their source. The matching ha","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-074","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/guides.html","success","1","42","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interactive \ --namespace redis Base: reuse-existing-secret; components: [] Namespace: redis Rende","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-075","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/ask.html","success","0","23","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Assistant's WORKS","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-076","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","42","no","2","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Assistant's WORKS","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-077","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/try.html","success","1","40","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Assistant's WORKS","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-078","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/testing.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interactive \ --namespace redis Base: reuse-existing-secret; components: [] Namespace: redis Rende","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-079","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","he same objects you inspected. ConfigHub Import the files or OCI as a base: the reviewed starting configuration. Make variants when an environment, region, or customer needs a different field. During an upgrade, non-conflict","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-080","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/docs.html","success","1","40","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html","After Upload: Create A Variant And Promote Changes · Config Workshop","onfigHub After Upload: Create A Variant And Promote Changes You ran a base variant's confighub.sh (or cub installer upload yourself). Your rendered chart objects now live in a ConfigHub Space as Units. This page is the next","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html"
"platform","platform-081","action","Helm","P-A1","save a base configuration","https://confighub.github.io/helm-expt/site/confighub.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","50b952d1a168a5cad614ef47f652cf44b11806a93bf6cc7a79c6e9c683 . Save the base in ConfigHub. ConfigHub reads back the same 5 objects with the same object-set hash, and records the same OCI digest as their source. The matching ha","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-082","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/index.html","success","2","55","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/redis-walkthrough.html","Detailed Redis Walkthrough · Config Workshop","rendered package files. Every chart page links its own try.sh ; base variants that need target resources name them instead of guessing. Clean up with kind delete cluster . The longer path below shows the same process next to p","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html"
"platform","platform-083","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/guides.html","success","2","54","no","0","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html","After Upload: Create A Variant And Promote Changes · Config Workshop","After Upload: Create A Variant And Promote Changes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Dep","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html"
"platform","platform-084","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ord If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prerequisites, lifecycle routes, policy, and evidence status. Assistant's WORKSHOP FIN","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-085","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","62","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/redis-walkthrough.html","Detailed Redis Walkthrough · Config Workshop","rendered package files. Every chart page links its own try.sh ; base variants that need target resources name them instead of guessing. Clean up with kind delete cluster . The longer path below shows the same process next to p","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html"
